transaction_id,transaction_date,amount,account_type,category,business_unit,region,customer_id,vendor_id,description
TRX103300,2023-03-12,-56400.77,Expense,Marketing,Enterprise,East,,VEND1060,Voice like purpose manage represent stage.
TRX103301,2023-07-19,213297.39,Revenue,Product,Online,West,CUST10052,,Seek enjoy subject west himself he sport.
TRX103302,2022-09-09,89394.17,Revenue,Subscription,Enterprise,East,CUST10330,,Trip within green tax national walk.
TRX103303,2023-09-02,142230.21,Revenue,Product,Enterprise,South,CUST10257,,Character food break now floor order manage.
TRX103304,2023-12-02,-38257.19,Expense,Utilities,Enterprise,South,,VEND1079,Strategy sign tend cause name measure loss.
TRX103305,2022-11-24,-48185.71,Expense,Supplies,Online,West,,VEND1111,Eye art black without.
TRX103306,2022-09-10,229610.07,Revenue,Service,Online,West,CUST10366,,Executive approach might over.
TRX103307,2022-01-07,-36987.25,Expense,Payroll,Online,West,,VEND1036,Energy part agent month nice arm.
TRX103308,2022-04-08,-50258.88,Expense,Marketing,Retail,West,,VEND1019,Red cell bank group issue beat.
TRX103309,2023-10-11,177113.19,Revenue,Service,Enterprise,West,CUST10086,,Beat break effect fine service can.
TRX103310,2022-02-05,171285.02,Revenue,Product,Enterprise,North,CUST10217,,Each simply to head avoid skill.
TRX103311,2023-08-22,-50823.76,Expense,Other,Online,West,,VEND1080,Then draw feel join.
TRX103312,2023-07-04,-60439.7,Expense,Supplies,Retail,South,,VEND1025,Get size western stuff director.
TRX103313,2023-09-03,-46053.94,Expense,Other,Online,North,,VEND1084,Science series which or movement speak discover.
TRX103314,2023-10-17,163645.51,Revenue,Subscription,Retail,South,CUST10093,,Industry eat across describe last town woman something.
TRX103315,2022-12-24,158788.75,Revenue,Product,Online,East,CUST10168,,Family us everything nice million design rate pressure.
TRX103316,2023-06-27,-25328.92,Expense,Other,Retail,North,,VEND1066,Page dream manager clearly store determine nearly.
TRX103317,2022-07-09,23190.94,Equity,Equity,Retail,West,,,Program analysis professional.
TRX103318,2022-08-07,-52925.2,Expense,Payroll,Online,East,,VEND1098,Coach say issue trip Mrs thing.
TRX103319,2022-05-07,-2000.0,Expense,Marketing,Enterprise,East,,VEND1049,Court apply write improve executive race.
TRX103320,2023-12-12,162978.66,Revenue,Product,Retail,North,CUST10274,,Heavy under media choose image simply.
TRX103321,2023-07-14,-21717.95,Expense,Utilities,Online,East,,VEND1059,Person difficult live country you know.
TRX103322,2023-06-22,102744.64,Revenue,Subscription,Retail,East,CUST10371,,Certain size attorney perform.
TRX103323,2022-03-10,155659.58,Revenue,Product,Enterprise,West,CUST10246,,Official officer television modern today ever.
TRX103324,2022-11-30,-24677.76,Expense,Other,Retail,West,,VEND1034,System still eight.
TRX103325,2023-05-18,22375.59,Liability,Liability,Online,West,,,History star north method occur structure.
TRX103326,2022-08-17,121779.45,Revenue,Service,Retail,East,CUST10084,,Worry notice a with.
TRX103327,2022-12-05,162856.22,Revenue,Service,Online,North,CUST10124,,Create government only two national.
TRX103328,2022-03-19,-33252.87,Expense,Utilities,Online,East,,VEND1042,Season hundred he but election option.
TRX103329,2023-01-24,98287.83,Revenue,Service,Enterprise,South,CUST10130,,Late best able smile.
TRX103330,2023-03-31,141447.32,Revenue,Product,Retail,East,CUST10318,,Feeling culture put.
TRX103331,2022-07-15,221694.41,Revenue,Subscription,Online,West,CUST10312,,Choose be air key although.
TRX103332,2023-02-28,-59394.97,Expense,Payroll,Online,East,,VEND1062,Pick couple with tend no serve.
TRX103333,2022-02-09,-15421.78,Expense,Payroll,Retail,East,,VEND1107,Yes remain seat later range.
TRX103334,2023-04-09,90037.14,Revenue,Service,Retail,East,CUST10030,,Born exactly perhaps.
TRX103335,2022-12-25,-29894.86,Expense,Utilities,Retail,North,,VEND1014,He director part politics.
TRX103336,2023-03-03,143145.21,Revenue,Service,Retail,North,CUST10237,,Worry support everything TV number pull some.
TRX103337,2022-08-12,-20276.02,Expense,Other,Enterprise,East,,VEND1107,More institution fine debate history.
TRX103338,2023-08-26,132577.23,Revenue,Product,Online,West,CUST10221,,Recognize medical threat factor region effect take.
TRX103339,2022-08-31,-77961.61,Expense,Other,Enterprise,South,,VEND1011,Drop bag in dog rock physical.
TRX103340,2022-11-17,-40599.51,Expense,Marketing,Retail,South,,VEND1047,Really black reason speech feeling those page.
TRX103341,2023-01-29,197326.11,Revenue,Subscription,Online,South,CUST10163,,Baby figure close whole.
TRX103342,2022-06-06,142473.94,Revenue,Subscription,Retail,East,CUST10141,,Financial home available southern lose tonight.
TRX103343,2023-08-14,166539.39,Revenue,Product,Enterprise,East,CUST10106,,Several month music these respond usually.
TRX103344,2023-12-15,-20994.29,Expense,Utilities,Online,South,,VEND1103,Indeed natural successful pretty age.
TRX103345,2022-08-18,178739.42,Revenue,Product,Retail,South,CUST10141,,Win land season make pattern course.
TRX103346,2023-03-23,-3323.62,Expense,Supplies,Online,North,,VEND1102,Thought ever eye Mrs order environmental myself them.
TRX103347,2023-01-13,201952.9,Revenue,Product,Enterprise,East,CUST10047,,Be away to without authority.
TRX103348,2022-05-03,-37364.07,Expense,Rent,Retail,South,,VEND1052,Artist build according manager security rise.
TRX103349,2022-07-08,-63704.24,Expense,Utilities,Online,West,,VEND1007,Student main begin out southern example no.
TRX103350,2023-04-06,18692.29,Equity,Equity,Enterprise,South,,,Nice role center experience action necessary success.
TRX103351,2022-11-22,211802.42,Revenue,Product,Enterprise,South,CUST10243,,Environment reveal offer increase animal interesting PM grow.
TRX103352,2023-12-19,166041.78,Revenue,Product,Enterprise,South,CUST10242,,Few view police.
TRX103353,2022-11-12,-10937.28,Expense,Payroll,Enterprise,North,,VEND1026,Development might beautiful across simply performance age.
TRX103354,2022-06-26,108390.25,Revenue,Subscription,Online,North,CUST10121,,Off kid thought tough money.
TRX103355,2023-01-20,-53064.66,Expense,Other,Enterprise,East,,VEND1084,Might almost market ten build reveal member.
TRX103356,2022-11-23,43942.56,Revenue,Product,Retail,South,CUST10164,,Easy send possible player something important your.
TRX103357,2023-05-15,-46667.23,Expense,Rent,Online,South,,VEND1048,Radio boy allow song.
TRX103358,2023-04-19,-45817.64,Expense,Supplies,Retail,West,,VEND1088,Wind help of worker economic.
TRX103359,2023-01-28,158261.91,Revenue,Product,Online,North,CUST10283,,Open art try participant.
TRX103360,2023-11-29,167381.06,Revenue,Product,Enterprise,West,CUST10340,,Upon do three.
TRX103361,2022-10-22,-38849.87,Expense,Payroll,Retail,East,,VEND1071,You father sister magazine picture produce single.
TRX103362,2023-05-21,151763.77,Revenue,Product,Retail,East,CUST10180,,Morning room offer degree those he.
TRX103363,2023-05-28,-28253.95,Expense,Rent,Online,East,,VEND1052,First first ability investment continue we.
TRX103364,2022-08-03,169049.73,Revenue,Product,Enterprise,North,CUST10158,,Source quite much time daughter individual similar.
TRX103365,2023-04-20,80949.47,Revenue,Subscription,Online,South,CUST10043,,Suggest clearly view while any arrive tell.
TRX103366,2022-03-20,98496.22,Revenue,Service,Retail,East,CUST10257,,Fly magazine human small raise.
TRX103367,2022-05-01,157148.38,Revenue,Service,Online,South,CUST10343,,Thought career most after quality individual.
TRX103368,2023-04-30,-2000.0,Expense,Utilities,Enterprise,West,,VEND1006,Continue could wait drug season before away.
TRX103369,2023-11-28,104165.33,Revenue,Service,Online,South,CUST10324,,Food season energy baby.
TRX103370,2022-03-04,-66764.1,Expense,Marketing,Online,West,,VEND1010,Including work itself.
TRX103371,2023-04-27,-42621.52,Expense,Utilities,Retail,North,,VEND1115,Sell federal research help response author.
TRX103372,2023-06-10,-57441.2,Expense,Supplies,Online,North,,VEND1032,Cost school three.
TRX103373,2023-12-19,-58563.16,Expense,Supplies,Retail,North,,VEND1074,Democrat hold sea police.
TRX103374,2022-12-05,217181.58,Revenue,Service,Online,South,CUST10194,,Carry remember anyone trade leave prevent.
TRX103375,2022-06-15,-37574.35,Expense,Payroll,Enterprise,South,,VEND1024,Life same security bill different most possible save.
TRX103376,2023-06-05,-36548.3,Expense,Supplies,Retail,West,,VEND1077,Unit however itself later base everybody.
TRX103377,2022-07-10,205891.96,Revenue,Service,Retail,North,CUST10316,,Sister determine task agreement.
TRX103378,2022-04-18,-30109.82,Expense,Utilities,Enterprise,West,,VEND1092,Performance local southern out something kid single.
TRX103379,2023-08-17,140880.1,Revenue,Product,Online,North,CUST10073,,Game mouth join page suggest.
TRX103380,2023-11-11,145422.76,Revenue,Product,Online,East,CUST10042,,Leg protect he under.
TRX103381,2022-03-24,-40318.94,Expense,Other,Retail,South,,VEND1015,Citizen explain new production television century.
TRX103382,2022-05-20,145103.63,Revenue,Product,Online,East,CUST10325,,System newspaper operation best Mr identify white.
TRX103383,2023-07-05,21119.62,Asset,Asset,Retail,North,,,Order senior job contain cold really.
TRX103384,2023-01-31,156715.58,Revenue,Product,Retail,West,CUST10250,,Mention fish style network course training.
TRX103385,2023-11-24,-51159.52,Expense,Rent,Online,South,,VEND1046,Scientist benefit join performance base.
TRX103386,2023-11-02,150884.84,Revenue,Service,Retail,West,CUST10198,,Soldier property however scientist minute professional clear.
TRX103387,2022-02-20,185426.36,Revenue,Product,Retail,West,CUST10070,,Usually appear senior wait rest.
TRX103388,2022-07-30,-53058.17,Expense,Supplies,Retail,South,,VEND1102,Become song order determine treatment today would.
TRX103389,2022-04-27,-52201.82,Expense,Supplies,Retail,North,,VEND1065,Impact word manager near become participant commercial.
TRX103390,2022-11-15,184268.5,Revenue,Product,Retail,North,CUST10027,,Successful rate or last page.
TRX103391,2023-02-26,167401.24,Revenue,Service,Enterprise,South,CUST10073,,Daughter me free education win.
TRX103392,2023-08-01,145960.83,Revenue,Product,Online,North,CUST10210,,Store area science land cause person meeting.
TRX103393,2023-12-03,218144.89,Revenue,Subscription,Retail,North,CUST10259,,Local travel test beat cost her training should.
TRX103394,2023-12-24,-46448.67,Expense,Rent,Online,South,,VEND1050,Drive organization speak history.
TRX103395,2022-03-20,21525.78,Liability,Liability,Enterprise,South,,,Join street experience front project after yet across.
TRX103396,2023-08-16,120049.69,Revenue,Product,Online,East,CUST10101,,About modern car affect decade necessary finally.
TRX103397,2023-06-02,-26010.8,Expense,Utilities,Online,West,,VEND1007,Baby piece level young simple.
TRX103398,2023-08-12,-32561.56,Expense,Utilities,Retail,West,,VEND1099,Stay grow born whether improve matter walk.
TRX103399,2023-05-15,143597.21,Revenue,Product,Enterprise,East,CUST10259,,Step certain describe friend long.
TRX103400,2023-09-19,-59465.06,Expense,Supplies,Enterprise,East,,VEND1102,Western water present have.
TRX103401,2023-04-08,-28612.24,Expense,Supplies,Online,West,,VEND1025,Both bring perform guess thus.
TRX103402,2023-07-24,245560.41,Revenue,Product,Online,South,CUST10119,,Cause third consider candidate issue.
TRX103403,2022-12-28,159517.98,Revenue,Subscription,Enterprise,West,CUST10266,,Follow your before whose as the many response.
TRX103404,2022-06-02,-40259.93,Expense,Payroll,Online,East,,VEND1075,Oil man then find low thousand.
TRX103405,2022-04-06,21803.47,Asset,Asset,Enterprise,East,,,Not bag black hot guy mouth.
TRX103406,2023-03-22,-39680.25,Expense,Other,Retail,South,,VEND1100,Everyone explain red official wonder.
TRX103407,2022-02-03,-29627.84,Expense,Payroll,Enterprise,West,,VEND1074,Position left happen check environment education.
TRX103408,2022-04-01,176464.11,Revenue,Subscription,Online,South,CUST10245,,Resource card bar heart win to laugh.
TRX103409,2023-06-15,65998.73,Revenue,Subscription,Online,South,CUST10234,,True popular decision measure officer group person.
TRX103410,2022-10-11,-25033.99,Expense,Payroll,Online,East,,VEND1082,On former TV decide speech.
TRX103411,2022-02-26,17670.4,Asset,Asset,Enterprise,South,,,Mention player modern cultural.
TRX103412,2022-07-25,-13044.18,Expense,Utilities,Online,South,,VEND1078,Phone training must.
TRX103413,2023-12-23,158775.1,Revenue,Subscription,Retail,West,CUST10102,,Likely respond model expert.
TRX103414,2022-05-28,142202.52,Revenue,Subscription,Retail,West,CUST10050,,Hundred garden appear task teach success hair site.
TRX103415,2022-05-06,25157.38,Asset,Asset,Enterprise,South,,,Voice measure everyone who.
TRX103416,2023-01-29,-75028.08,Expense,Marketing,Enterprise,South,,VEND1077,People poor stuff outside.
TRX103417,2023-11-17,-92628.88,Expense,Marketing,Enterprise,West,,VEND1101,Notice successful produce glass.
TRX103418,2023-08-26,178686.35,Revenue,Product,Retail,East,CUST10155,,Avoid establish report phone ask.
TRX103419,2022-12-27,-87174.0,Expense,Other,Retail,East,,VEND1002,Suddenly whatever little.
TRX103420,2022-02-10,-71095.82,Expense,Utilities,Retail,East,,VEND1024,Point by scientist evidence.
TRX103421,2023-04-23,155951.93,Revenue,Service,Enterprise,South,CUST10091,,Question official even go avoid staff side.
TRX103422,2022-11-09,145735.08,Revenue,Product,Online,South,CUST10058,,Learn throw who wait may pretty upon.
TRX103423,2023-03-04,-36301.01,Expense,Utilities,Online,South,,VEND1042,Participant final will physical they break water young.
TRX103424,2023-04-07,-18646.2,Expense,Utilities,Enterprise,West,,VEND1004,Dog different interest capital.
TRX103425,2023-06-08,256387.77,Revenue,Product,Enterprise,East,CUST10036,,Walk she discover other pretty chair however season.
TRX103426,2022-01-19,-85525.06,Expense,Other,Online,West,,VEND1038,Low people project significant center class.
TRX103427,2023-10-11,124166.81,Revenue,Product,Enterprise,South,CUST10172,,Provide simply policy all both garden.
TRX103428,2022-12-05,259956.88,Revenue,Subscription,Online,North,CUST10186,,Just issue among get some everyone issue.
TRX103429,2022-08-18,-59582.74,Expense,Rent,Online,North,,VEND1037,It community appear.
TRX103430,2023-10-17,189563.14,Revenue,Service,Online,East,CUST10118,,Also cold month yes man air for.
TRX103431,2023-04-11,99474.53,Revenue,Service,Retail,South,CUST10241,,Sound yourself war same mouth.
TRX103432,2023-11-26,253130.29,Revenue,Service,Enterprise,West,CUST10140,,Tonight back fill yard occur.
TRX103433,2023-07-10,17813.8,Asset,Asset,Enterprise,East,,,Gun shoulder program than result cost protect.
TRX103434,2022-06-05,157555.56,Revenue,Service,Retail,East,CUST10237,,Past church way discover difference big add when.
TRX103435,2023-12-07,90065.68,Revenue,Subscription,Enterprise,North,CUST10218,,Hospital base character blue.
TRX103436,2023-08-23,140298.48,Revenue,Product,Enterprise,East,CUST10040,,Him indicate student upon hundred example wife.
TRX103437,2023-09-08,174417.94,Revenue,Subscription,Enterprise,West,CUST10318,,Old figure writer difficult then interview rather.
TRX103438,2023-02-08,58180.61,Revenue,Subscription,Online,East,CUST10200,,President business rest view third.
TRX103439,2023-01-09,245474.35,Revenue,Service,Online,South,CUST10320,,Character blue out affect game raise.
TRX103440,2023-12-10,181349.76,Revenue,Product,Retail,West,CUST10137,,Focus ever exactly give so.
TRX103441,2022-07-05,216215.51,Revenue,Product,Retail,West,CUST10085,,Activity interview including where today course.
TRX103442,2023-10-03,192509.33,Revenue,Subscription,Enterprise,West,CUST10295,,Hear finally mean seven.
